;entrydate;title;gender;city;age;salary;experience;last_job;updated;link
2822;09.04.2020;Резюме Товаровед-оценщик;Женщина;Москва;43;50;null;ООО Ломбард;06.04.2020;https://hh.ru/resume/fc15f7220007e4c9ee0039ed1f386e646b7763
2823;09.04.2020;Резюме Администратор,менеджер  торгового зала,ЗДМ.;Женщина;Домодедово;46;50;27;Супермаркет Виктория;06.04.2020;https://hh.ru/resume/74dafc040002c8fbb00039ed1f527a3558704c
2824;09.04.2020;Резюме Торговый представитель;Мужчина;Барнаул;26;40;5;Умвд России по городу Барнаулу;06.04.2020;https://hh.ru/resume/4a93bce300069aaa030039ed1f3837586d6a6e
2825;09.04.2020;"Резюме Начальник офиса продаж; Фотограф; Продавец-консультант, Менеджер по рекламе/туризм";Мужчина;Псков;25;38;null;Розничная сеть МТС;06.04.2020;https://hh.ru/resume/2cad31a400039ef8ad0039ed1f535854305a42
2826;09.04.2020;Резюме Торговый представитель;Мужчина;Ижевск;35;40;null;Мобильные ТелеСистемы (МТС);06.04.2020;https://hh.ru/resume/2aa13c81000779c0420039ed1f527664426333
2827;09.04.2020;Резюме Старший продавец;Женщина;Москва;32;40;14;ООО Хелеко;06.04.2020;https://hh.ru/resume/307c16550006c9c6c70039ed1f6e6c6f5a376d
2828;09.04.2020;Резюме Торговый представитель;Мужчина;Сыктывкар;31;45;6;Фокстрот;06.04.2020;https://hh.ru/resume/b9daf6c80003b2f84b0039ed1f527745386e69
2829;09.04.2020;Резюме Торговый представитель;Мужчина;Москва;32;60;15;"ООО ""Интрейд""";06.04.2020;https://hh.ru/resume/25fa31e40007e6f4520039ed1f58727a5a6769
2830;09.04.2020;Резюме Руководитель направления;Женщина;Москва;28;120;8;"ООО ?Свиткард""";06.04.2020;https://hh.ru/resume/3d2331f50002aef9ba0039ed1f45756b654e69
2831;09.04.2020;Резюме Ведущий менеджер по продажам;Мужчина;Санкт-Петербург;33;110;8;LiteBOx (МТС-Касса ) ;06.04.2020;https://hh.ru/resume/53a4f6e00007b0d7460039ed1f527045797759
2832;09.04.2020;Резюме Специалист ;Женщина;Саратов;34;69;13;Альянс ООО;06.04.2020;https://hh.ru/resume/60c7f4810005adf31c0039ed1f797066634a6c
2833;09.04.2020;Резюме Главный менеджер по продажам;Мужчина;Гатчина;53;100;11;Банк ВТБ (ПАО);06.04.2020;https://hh.ru/resume/4aa418500001512e5d0039ed1f343041713062
2834;09.04.2020;Резюме Менеджер по продажам спортивных товаров;Мужчина;Москва;30;60;10;Cube STORE;06.04.2020;https://hh.ru/resume/d8379bc300012ff8d20039ed1f757754374b78
2835;09.04.2020;Резюме Торговый представитель;Мужчина;Нижний Новгород;32;50;9;BWT;06.04.2020;https://hh.ru/resume/41d5e03800030c3f220039ed1f6f384b703844
2836;09.04.2020;Резюме Супервайзер торговых представителей;Мужчина;Санкт-Петербург;35;60;6;ПАО Лимак;06.04.2020;https://hh.ru/resume/632ce47e000113cb2f0039ed1f6c7141654978
2837;09.04.2020;Резюме Продавец - консультант по  продаже  входных металлических дверей;Мужчина;Санкт-Петербург;47;50;19;"ООО ""  Фиол - Норд """;06.04.2020;https://hh.ru/resume/edf9642e0007756a310039ed1f6272496b7858
2838;09.04.2020;Резюме Менеджер по продажам, продавец-консультант.;Женщина;Москва;43;80;8;"ООО ""Орматек дрим ритейл""  (торгово-промышленная компания)";06.04.2020;https://hh.ru/resume/89786306000795a9c20039ed1f596146434866
2839;09.04.2020;Резюме Mенеджер по продажам;Мужчина;Москва;33;50;10;ООО ?Рекпринт?;06.04.2020;https://hh.ru/resume/a969125c00078875470039ed1f776f3562416d
2840;09.04.2020;Резюме Территориальный менеджер, региональный менеджер, супервайзер. ;Женщина;Казань;41;80;19;Сормовская кондитерская фабрика,ЗАО;06.04.2020;https://hh.ru/resume/c8042d0600072286ee0039ed1f6a6366415558
2841;09.04.2020;Резюме Менеджер по продажам корпоративным клиентам;Мужчина;Москва;36;145;9;"""Кредитное бюро Русский Стандарт"" ООО";06.04.2020;https://hh.ru/resume/0339a2160005c70c430039ed1f62456c643675
2842;09.04.2020;Резюме Менеджер по  продажам;Мужчина;Москва;46;35;10;"ООО""Интро""";06.04.2020;https://hh.ru/resume/e45881d30001b559070039ed1f5061464d4164
2843;09.04.2020;Резюме Торговый представитель;Мужчина;Москва;35;70;12;Simple;06.04.2020;https://hh.ru/resume/75aefa8900058918c80039ed1f6f6739475a37
2844;09.04.2020;Резюме Супервайзер, Директор,Менеджер,Торговый представитель;Мужчина;Кропоткин;33;60;11;АБИ Групп;06.04.2020;https://hh.ru/resume/32a7173a0002652ab30039ed1f7354314a676e
2845;09.04.2020;Резюме Старший продавец-кассир;Женщина;Москва;28;60;null;Дзендао ;06.04.2020;https://hh.ru/resume/8cfc99010005626ace0039ed1f4b37574b786c
2846;09.04.2020;Резюме Ведущий менеджер по оптовым продажам и ключевым клиентам;Мужчина;Москва;57;70;16;"ООО ""МашЭнергоГрупп""";06.04.2020;https://hh.ru/resume/067ca23d0002dd37270039ed1f566c7964616e
2847;09.04.2020;Резюме Региональный менеджер;Мужчина;Самара;38;60;14;ООО Вебер Комеханикс Поволжье;06.04.2020;https://hh.ru/resume/6486a12400061f96010039ed1f7232726a6168
2848;09.04.2020;Резюме Менеджер по продажам;Мужчина;Москва;33;90;10;3D MED;06.04.2020;https://hh.ru/resume/469d18e60003737de80039ed1f677a68344168
2849;09.04.2020;Резюме Торговый представитель;Мужчина;Пермь;29;45;null;"Пивоваренная компания ?Балтика?, часть Carlsberg Group""";06.04.2020;https://hh.ru/resume/6daf671c00019424f40039ed1f565832335354
2850;09.04.2020;Резюме Менеджер;Мужчина;Красногорск;30;50;null;КМ-профиль;06.04.2020;https://hh.ru/resume/be33e2600001cc96780039ed1f423255364e6f
2851;09.04.2020;Резюме Продавец-консультант, товаровед;Мужчина;Тюмень;25;35;null;"АО база отдыха ""верхний бор""";06.04.2020;https://hh.ru/resume/c426c6950005fc982a0039ed1f627a5a355061
2852;09.04.2020;Резюме Торговый представитель;Мужчина;Санкт-Петербург;27;50;9;ИП Кановалов Дмитрий Никоаевич;06.04.2020;https://hh.ru/resume/7c725aac00017313ed0039ed1f726a6c377853
2853;09.04.2020;Резюме Менеджер;Мужчина;Липецк;28;40;5;ООО Дельта-Липецк;06.04.2020;https://hh.ru/resume/e83c94ec00020afab50039ed1f4c4249443432
2854;09.04.2020;Резюме Менеджер по продажам;Мужчина;Санкт-Петербург;26;50;null;"ООО ""ЗЕЛЕНЫЙ БЕРЕГ?";06.04.2020;https://hh.ru/resume/39110aaf0001d044710039ed1f637343717577
2855;09.04.2020;Резюме Менеджер по продаже автозапчастей ;Мужчина;Санкт-Петербург;48;45;14;Реалавто;06.04.2020;https://hh.ru/resume/b9fad49800074d0af10039ed1f706d69375748
2856;09.04.2020;Резюме Ведущий менеджер по продажам;Женщина;Москва;32;70;9;"ООО ""Лолокло""";06.04.2020;https://hh.ru/resume/1070c56b0007490bab0039ed1f79376d384c6d
2857;09.04.2020;Резюме Руководитель направления продаж/развития;Мужчина;Москва;36;150;12;ООО ?Торговый дом ?Велес? (EVITA,ЗОВ);06.04.2020;https://hh.ru/resume/9deabfd3000527bee10039ed1f795565795754
2858;09.04.2020;Резюме Продавец-консультант;Мужчина;Ирбит;27;35;6;TOM TAILOR;06.04.2020;https://hh.ru/resume/3f254c5300032b54980039ed1f4a5a49547978
2859;09.04.2020;Резюме Ведущий менеджер по продажам;Женщина;Москва;32;70;9;"ООО ""Лолокло""";06.04.2020;https://hh.ru/resume/1070c56b0007490bab0039ed1f79376d384c6d
2860;09.04.2020;Резюме Руководитель направления продаж/развития;Мужчина;Москва;36;150;12;ООО ?Торговый дом ?Велес? (EVITA,ЗОВ);06.04.2020;https://hh.ru/resume/9deabfd3000527bee10039ed1f795565795754
2861;09.04.2020;Резюме Продавец-консультант;Мужчина;Ирбит;27;35;6;TOM TAILOR;06.04.2020;https://hh.ru/resume/3f254c5300032b54980039ed1f4a5a49547978
2862;09.04.2020;Резюме Коммерческий директор;Женщина;Краснодар;40;80;13;"ООО ""Маршрут-медиа""";06.04.2020;https://hh.ru/resume/f4cb81010000dfc1090039ed1f667051366653
2863;09.04.2020;Резюме Менеджер по продажам;Женщина;Санкт-Петербург;28;70;8;Biglion;06.04.2020;https://hh.ru/resume/9ff4b7900000c0d44e0039ed1f55465063424e
2864;09.04.2020;Резюме Персональный водитель руководителя, менеджер по продажам  авто, автоэксперт, менеджер по логистике.;Мужчина;Тюмень;29;40;7;РОССАР-Тюмень;06.04.2020;https://hh.ru/resume/8944d8d000062c56fb0039ed1f496d6f474d73
2865;09.04.2020;Резюме Торговый представитель( менеджер по продажам);Мужчина;Челябинск;29;40;7;ООО ЮТФ;06.04.2020;https://hh.ru/resume/2adee2cd000661ae140039ed1f565067384230
2866;09.04.2020;Резюме Управляющий ( Арт-директор в цветочном бизнесе);Женщина;Саратов;32;40;9;Студия цветов;06.04.2020;https://hh.ru/resume/a621c88b000733e39c0039ed1f5853396d6164
2867;09.04.2020;Резюме Менеджер по продажам;Мужчина;Москва;21;85;null;Сбербанк;06.04.2020;https://hh.ru/resume/c7d6b4f90007480cea0039ed1f4f7478793436
2868;09.04.2020;Резюме Менеджер по продажам;Мужчина;Казань;29;35;5;Красное & Белое, розничная сеть;06.04.2020;https://hh.ru/resume/d1da4d79000206f0d90039ed1f646269424f4a
2869;09.04.2020;Резюме Торговый представитель;Женщина;Липецк;38;35;7;АЛИДИ, Группа компаний;06.04.2020;https://hh.ru/resume/c6efc11f00040c429c0039ed1f544248396c70
2870;09.04.2020;Резюме Торговый представитель;Мужчина;Красноярск;30;45;8;British American Tobacco Russia;06.04.2020;https://hh.ru/resume/1e238f9e0006cf15870039ed1f6c304b4b5154
